delivery_date,mtu,q0.025,q0.250,q0.500,q0.750,q0.975,y_true
2026-09-18,94,101.30360392393534,168.69511575421848,180.3000041145416,189.8667455650276,231.9708244442226,139.85
2026-09-18,95,98.88562315872888,163.8222811958531,175.181330337524,184.915833066788,228.479682258202,130.39
2026-09-18,96,90.15677671942116,154.89616914143826,167.3870315072779,178.91439160127942,224.12663045766843,111.0
2026-09-19,1,69.59545526133431,126.99231910519543,140.69031601143178,155.9772187160663,208.98577794392924,132.52
2026-09-19,2,64.16962460232202,119.50408895058384,132.948877519308,148.4493697019417,201.6229730314402,117.76
2026-09-19,3,60.9294860703337,118.71229851126724,132.50636173027195,147.87290375354797,198.1279092285888,97.43
2026-09-19,4,59.02174491761641,116.45700547539714,130.35544904355143,145.97282518143294,196.4599928048895,65.83
2026-09-19,5,63.793713026831504,117.0755987479096,130.22107136313684,145.84062229155677,200.51631546852772,96.05
2026-09-19,6,58.52009122480198,114.43945464440752,128.59912425517396,144.99331097479052,198.1652166574688,82.44
2026-09-19,7,60.616299166476246,115.55753780509504,129.30775020860193,145.36639400541694,199.0243788524039,79.18
2026-09-19,8,60.47621683594489,117.53770501950456,131.456959572784,147.1955198737075,198.667044882639,60.43
2026-09-19,9,61.713582276899935,118.9173658462598,132.99310783149608,148.91069268520312,201.1016841943689,73.77
2026-09-19,10,58.144037817941786,114.2682298611845,128.49322604009586,144.92823740733252,197.9475984413945,62.38
2026-09-19,11,58.79250447575952,116.07017262668064,129.88481922627523,145.42565291441517,195.7612767143825,52.75
2026-09-19,12,59.90233424314611,116.10642183436777,129.6142617216161,144.99633862691917,195.99576386376708,48.02
2026-09-19,13,56.12442853926827,113.99387895334247,128.24182963775226,144.2575555721643,194.51336197872115,45.15
2026-09-19,14,59.113845011681256,115.15665946476555,128.76789157576872,144.34422780449756,195.66738501958267,32.75
2026-09-19,15,58.08902923497418,113.85561349202038,127.50794843101907,143.22140929543644,194.73317574924096,26.48
2026-09-19,16,57.43006428815615,113.72102082869418,127.54835850838164,143.37582809757086,194.61413165035444,23.16
2026-09-19,17,58.382531262977416,115.19355871896336,129.11057399941663,144.92316661431946,196.08375412860795,33.57
2026-09-19,18,59.02663795438432,116.21870885492852,130.1131104355047,145.7891419439163,196.57601803563333,36.04
2026-09-19,19,58.46012717719292,115.16376517672558,129.02528467837783,144.7867972977643,195.9193451922748,36.9
2026-09-19,20,55.49108503394256,111.442263704026,125.54195163658098,141.85787808878936,193.8810113127872,36.66
2026-09-19,21,59.65847997191603,117.34328132030087,131.53026952582826,147.48967459862448,198.8291878345584,34.79
2026-09-19,22,54.00144513600956,109.4106425848924,123.93828449798482,141.01580863585994,194.7471120927185,34.41
2026-09-19,23,56.772366777849975,107.6909027026318,120.5809940032651,136.49905821539394,191.24249139865964,34.03
2026-09-19,24,58.61673528314399,102.6604084776815,113.38613541527674,128.03012587701355,184.77430319565565,39.94
2026-09-19,25,71.02844846626152,126.78254177608552,140.0556421741839,155.16455323191892,209.2614878159784,40.74
2026-09-19,26,67.82034790129987,120.85505008980812,134.31934761905475,150.43816281114997,207.71798759362224,46.66
2026-09-19,27,65.50632776062321,120.27872041969816,134.11725091819562,150.32122676640805,205.95552203726567,40.08
2026-09-19,28,62.25012793020184,117.96007478594947,132.27393274262448,148.92414558837103,204.002626475307,43.47
2026-09-19,29,74.34612157373402,136.8031203577299,150.3451210797237,164.04402840578024,211.4466150985533,41.38
2026-09-19,30,69.75770265113366,130.1798856862059,144.31894536209336,159.43225117293295,210.109616246984,41.99
2026-09-19,31,63.48612540477915,120.14404816548289,133.8028470597901,149.26134363679924,201.26176366205573,45.07
2026-09-19,32,54.5153116623021,109.49599616314272,123.57922732134628,140.13392342113053,193.05503929766792,40.1
2026-09-19,33,70.78286143684514,132.3142290366516,145.995977115133,160.15792284600704,208.16085084322776,47.71
2026-09-19,34,57.51852155134312,115.27313032826451,129.7480039357994,146.11052168470988,197.70230396750785,36.53
2026-09-19,35,46.42063070848294,98.41918783843563,113.20928173697207,131.60416570065968,188.3432605678568,27.96
2026-09-19,36,21.389771952098435,70.04212485454464,86.69149994718923,108.75417196196244,168.64957819339406,11.8
2026-09-19,37,51.9245645181178,102.79693349766866,116.49980211132082,133.61423269720925,189.73817365648603,16.9
2026-09-19,38,28.665107736237296,79.62139127939598,95.62737627024828,116.12433853675444,173.04357259482424,6.55
2026-09-19,39,4.8115729067279815,46.52238082163008,62.733345092629406,86.09628739862023,148.45871588268068,2.74
2026-09-19,40,-113.2765159423868,-49.86464404505836,-17.372041580787467,24.069590813632367,78.79915904936249,0.01
2026-09-19,41,-39.57801832676984,10.498024757301522,33.971557337517254,65.70410498352373,128.82034050645768,0.1
2026-09-19,42,-111.92767758855923,-60.89458963495633,-30.78573570099704,10.530077713311451,73.42704100344199,0.0
2026-09-19,43,-37.13340597123344,-3.442505089715869,12.8784638660158,38.7409730383187,99.25318791268676,-0.03
2026-09-19,44,-23.824287036165146,4.734820596540924,19.45269374162534,44.32014021251469,109.92846269519876,-0.09
2026-09-19,45,-22.45219699427789,5.892816576579815,19.73358473151681,43.39992240942442,106.70562432100674,-0.13
2026-09-19,46,-58.592327631811216,-21.92276368828069,-1.9624716900979744,28.41153271131663,91.0922463311666,-0.16
2026-09-19,47,-25.74582278959481,-3.656209012891156,10.705055176606106,36.78834380639202,108.90942593685892,-0.21
2026-09-19,48,-26.94589627411268,-1.622945858403181,13.852935408880724,40.675037381593306,112.08513773624549,-0.74
2026-09-19,49,-43.84645284005703,-10.764763252359844,8.0897649638031,37.7613075086387,105.67942605470826,-0.78
2026-09-19,50,-70.68505847938133,-31.26396413292209,-8.384750401660952,25.485107938042617,90.96707542516867,-0.65
2026-09-19,51,-65.18740913119822,-30.39828599189328,-9.344023617534308,23.122456667999263,89.97325004564017,-0.71
2026-09-19,52,-57.11260859642727,-25.944798880460866,-5.959794686093435,25.89972542766957,96.1648104577439,-0.86
2026-09-19,53,-88.82551385467193,-46.23797879675807,-20.11901759341791,17.62558700148831,84.66459085712316,-1.01
2026-09-19,54,-60.83221434950629,-29.99501829836326,-9.619583754506596,22.903575178415498,93.81255991403016,-1.06
2026-09-19,55,-50.89093082175765,-22.139455492874536,-3.2548811902416546,27.643519940241244,99.1178839663007,-1.34
2026-09-19,56,-49.15833508569048,-18.749949890044125,0.5412733765726596,31.571487602855093,102.82165697703824,-1.62
2026-09-19,57,-45.82180245937995,-16.134726174453107,2.576822733435149,32.95428308655435,104.1514755727678,-1.27
2026-09-19,58,-38.204790639963946,-11.607613086224164,5.586423909017813,34.57927547243243,106.84600520021924,-1.26
2026-09-19,59,-32.59447593034169,-4.374798633798996,11.57467620820141,38.33377061106741,105.9547660390324,-1.21
2026-09-19,60,-29.32387226929477,2.930775817057828,20.527506534526427,48.54933633503761,117.57839649065528,-1.46
2026-09-19,61,-30.35796383473492,2.806406372260722,20.64185382303872,48.76837513288317,117.13460459932548,-1.85
2026-09-19,62,-24.58287379533744,10.199187587209051,27.787204027769377,55.102272335215616,122.2734716631832,-1.5
2026-09-19,63,-24.922069501693635,10.818759924586605,28.412107134044003,55.4824648718222,121.34051804737584,-1.43
2026-09-19,64,-30.16382158387271,4.304193507988025,22.131994012120025,49.90114260782379,116.62668015574016,-1.94
2026-09-19,65,-25.031311426140483,11.130989243995678,29.00772291477571,56.37106042951131,122.62074517935235,-0.1
2026-09-19,66,-32.37073990619184,3.6207852184306937,21.973742932157386,50.09946830240246,116.00014222602658,-0.07
2026-09-19,67,-17.725044781876264,24.565906842796668,43.12451048506638,69.79822659300277,132.68655349884864,-0.01
2026-09-19,68,7.730953291916151,52.151100370075184,68.89504720563882,92.2849080863552,153.8571382760568,0.0
2026-09-19,69,-10.057701944705627,34.42018636127986,52.72352638341171,78.41396220952282,139.9148019221603,0.0
2026-09-19,70,11.215307014133572,57.871748507058015,73.55978127105293,94.8332602132554,150.98034878397246,0.0
2026-09-19,71,43.3966952508706,100.49974529363844,115.9455392026721,133.93843687955396,185.45902835418684,8.2
2026-09-19,72,72.32461238825834,129.62158509074,142.1735333531246,155.8385215588091,205.8870288755894,25.0
2026-09-19,73,48.74739111713424,112.0158564830236,128.21675343816463,145.62485392224465,193.40284126638863,30.0
2026-09-19,74,72.1721424338354,128.5619531217816,141.15812252348877,155.12735455087142,206.44483984700616,51.74
2026-09-19,75,88.89957919527146,151.70347985004554,163.78723639136456,175.23934755135608,221.57336991922068,79.66
2026-09-19,76,95.77652115337268,161.07679467400564,173.14081819543432,183.86760781435524,228.98333490746668,100.43
2026-09-19,77,90.33624040900986,156.59768680120197,168.81433235595543,179.53225297994368,222.311381961429,99.98
2026-09-19,78,92.90843110691262,159.1469025383556,170.77569487693526,180.64810495526024,222.22240261684104,119.52
2026-09-19,79,94.10606010382838,156.75638527193016,168.7612187915801,180.11449314872195,227.93016793109643,129.37
2026-09-19,80,98.43002347347792,166.796833417301,178.00483276262443,186.68457419231743,225.7427279107609,134.25
2026-09-19,81,92.11669614982408,160.0429217686507,171.75594125486896,181.3053120130792,220.76481262697743,133.07
2026-09-19,82,73.65288190478736,150.1009235297916,165.8072841066496,178.88852521778307,215.50373858865143,119.19
2026-09-19,83,86.55605671874767,159.16687852443178,173.04647171158922,184.4727465615384,223.640383154184,107.0
2026-09-19,84,89.48465148343757,155.79836511137262,168.09926347660635,178.9278906794597,221.67278118273697,99.94
2026-09-19,85,84.18129411410416,159.08730191979458,173.27069021453818,184.53426339045728,221.08313052025176,101.57
2026-09-19,86,71.88050900785933,143.05212395138682,157.36781279313414,169.87341591286162,207.99405607018093,99.95
2026-09-19,87,65.57555899333727,128.9554289533728,142.87394313171455,156.91065981210954,201.7945784385592,91.05
2026-09-19,88,70.01220035649308,131.59741545844852,145.10604264161393,159.0108481534392,206.12526089808523,67.32
2026-09-19,89,81.68458667509017,147.6421661712331,161.05259364897248,173.5981934355498,218.25095085927387,88.87
2026-09-19,90,71.91263944263329,127.5107681146426,139.9918594225103,154.0081315783289,205.87206404004075,86.21
2026-09-19,91,72.4003290081564,124.7410082905374,137.2040207973714,152.05519880228002,208.1823785061597,83.64
2026-09-19,92,60.98102077592785,115.09445195075654,128.80983698822237,145.03629346038963,199.7465776797628,75.7
2026-09-19,93,58.5763160356098,118.89551671897765,133.8725173954411,150.26596301168055,200.592784061928,85.0
2026-09-19,94,58.67788515340359,110.94087602138184,124.11908951770756,140.0818537337663,194.649962821984,80.0
2026-09-19,95,54.45508481183483,121.154550163495,137.73396059172083,154.74301743639637,201.1108231718431,77.65
2026-09-19,96,62.08305947727836,118.47457399601468,131.89427931947606,147.08970560399302,198.1991732247891,70.82
2026-09-20,1,46.39728856260109,108.85153966257118,123.16808535631078,139.92551923600928,192.89799825026108,18.2
2026-09-20,2,38.49985741713168,101.77116752389011,116.91330172734564,134.15041062107608,184.78431594196616,16.37
2026-09-20,3,25.791453288721968,83.9776192849013,100.01577309043977,119.4873809949444,173.7293384524878,14.99
2026-09-20,4,16.822242688407712,71.32975501419493,87.73433940652576,108.50483423351582,164.68440367993688,13.61
2026-09-20,5,29.815864632586667,87.8931993819988,103.2994420616598,122.18974226061816,176.63349423917316,14.85
2026-09-20,6,27.257063614737945,84.40173718022018,100.08193818338856,119.50171936364828,174.80633282079987,13.05
2026-09-20,7,26.60261984448813,85.64585376528824,101.98121525899056,121.55441650196953,175.8253151186155,12.49
2026-09-20,8,23.42805772467005,80.0129027935899,96.51105855577975,116.93609908795382,173.52950504897936,11.04
2026-09-20,9,29.305619582896952,86.55237142249376,101.44598054872264,119.98735777204276,173.91012320314576,8.57
2026-09-20,10,24.797635270164577,80.7903393049295,95.5799267825616,114.26080643962332,167.57239514264143,11.25
2026-09-20,11,19.866885727681137,74.66810578900105,91.03414684414214,111.75480206950988,168.7887021772117,12.2
2026-09-20,12,17.426428504905772,72.08721282437931,88.54744156509348,109.35169544858788,165.74724550394416,8.0
2026-09-20,13,19.23204643445986,73.42920478242065,89.39049129856565,109.81338159321604,166.2637118533079,8.19
2026-09-20,14,18.329367559153724,73.14819141609803,89.2690938110136,109.66003975713936,165.31559607299317,7.92
2026-09-20,15,16.65128697028142,71.818069678291,88.65457933068987,109.71482479804853,166.1206226856574,8.05
2026-09-20,16,16.937085128332413,71.78520549899248,88.65717743751715,109.86366910840522,166.91964912255426,7.09
2026-09-20,17,21.88420182266948,77.1614266692241,93.6312995913514,114.38143631206508,171.95968720278316,9.69
2026-09-20,18,19.59597753630662,72.72928889345054,89.06355403356817,110.2508909205723,169.30727638963745,8.95
2026-09-20,19,15.019788971319556,67.41643780481586,84.07240318574848,105.72815685354364,164.6179374540511,8.75
2026-09-20,20,14.219796195044488,62.82980369579002,78.71592541310173,100.62427952153892,162.11163393748268,8.6
2026-09-20,21,4.958885350991224,53.77864150180113,71.78420490544845,95.80725335977016,158.70773928985756,10.12
2026-09-20,22,1.6774449179109752,50.62190480619815,68.76665366744045,92.82051763159164,154.47786268650958,9.62
2026-09-20,23,-8.209440754381468,37.88485154733932,56.66212599984736,82.04155172756764,144.85034463180116,9.47
2026-09-20,24,-5.74581302627719,43.28370938535856,61.64088039325662,85.70706472844469,144.5348982123196,10.81
2026-09-20,25,-17.46038513157132,27.29160958456413,47.27833236105548,74.20222344685004,138.0099619786589,8.13
2026-09-20,26,-21.7790965027331,8.225008808903803,24.263278417398027,51.04577497672618,121.83227508294269,8.96
2026-09-20,27,-10.896407594043456,29.882951489321627,47.06479997742582,72.16375065631352,136.51274102810427,10.37
2026-09-20,28,3.1712696177316038,48.20876842580967,63.56056002502887,85.64254501421459,145.53351150537912,12.55
2026-09-20,29,4.937587906536379,53.4074897629347,71.29144807510045,95.28128542957607,158.30681769300273,11.51
2026-09-20,30,12.641232164119527,57.81387984586654,72.17569158585445,93.3411108821848,154.54573609991454,12.74
2026-09-20,31,14.937046148885486,60.601831887303575,76.1017088461152,98.48789570633096,163.17310495002835,13.34
2026-09-20,32,7.268736568975008,44.911125475540345,61.12179927699769,86.56869736875112,160.52049437006158,11.49
2026-09-20,33,10.031863422250352,60.02994259887957,75.90850042335687,97.26706875485996,155.01736585959168,13.4
2026-09-20,34,1.0241853816477686,41.91946552728021,57.94246481475737,82.00459962966374,148.3189331894319,12.51
2026-09-20,35,-9.263849863597809,23.556667240384257,40.64805982196117,68.12527019702097,143.59226486016487,8.34
2026-09-20,36,-8.408488092965541,14.09113375480372,29.004667522001117,57.16307152286522,140.84070067621212,5.12
2026-09-20,37,-11.347126992355117,19.805007405380856,36.11268564840096,63.14238827214976,137.7668205274377,8.15
2026-09-20,38,-26.40588862693747,-9.898166451406984,3.437572069024715,31.11870283845777,110.48805142351758,5.06
2026-09-20,39,-48.48239025796844,-34.717439002114496,-15.830504612585973,18.45783223454741,106.89811968904296,1.4
2026-09-20,40,-88.08838654817566,-80.15665353461944,-69.22887806450667,-29.206514737210696,74.09434028004868,0.01
2026-09-20,41,-58.54528781986448,-49.059998708962205,-43.80848532175512,-7.186236698640727,100.70943103192911,0.01
2026-09-20,42,-64.48751840320156,-59.45862886906652,-42.78663269600538,-8.812285487488701,78.1276862937303,0.0
2026-09-20,43,-80.43648543325105,-73.56309165649346,-55.47253582417865,-20.8748453088291,60.40080581033436,-0.01
2026-09-20,44,-54.03566923051184,-42.74021481987165,-26.95487612633512,4.371442600857776,85.14700931992762,-0.04
2026-09-20,45,-53.464072886753584,-40.83732439390985,-23.794396770454338,8.585308259437642,91.2810678646813,-0.04
2026-09-20,46,-38.28797084443402,-32.85897394882792,-18.154911646668705,14.161583937131129,106.81346130786024,-0.1
2026-09-20,47,-36.50879242517719,-28.083456204531387,-13.431095037373016,17.95783354398592,107.25249668537946,-0.12
2026-09-20,48,-33.77829852755747,-12.47101841178482,3.0984601981894366,31.67259635483246,107.47092000147332,-0.17
2026-09-20,49,-29.92503336640073,-12.491829325377026,3.1554955199417654,33.11211111883242,116.01507336575747,-1.0
2026-09-20,50,-30.30783823677291,-5.506354553576874,10.468356522340326,38.5344505416747,112.31343395978402,-1.0
2026-09-20,51,-32.118500200080526,-6.535071536302101,9.965103832314744,38.34543211758029,111.71449467943614,-1.05
2026-09-20,52,-36.32148175160776,-12.01395037664863,5.117917784299247,34.49835114539027,109.43700475551744,-1.59
